Game_ID,Date,Season,Team_H,Points_H,Team_A,Points_A,H_Team_Elo_Before,A_Team_Elo_Before,H_Team_Elo_After,A_Team_Elo_After,H_Last_10_Avg_Points_H,H_Last_10_Avg_FG_H,H_Last_10_Avg_FGA_H,H_Last_10_Avg_2P_H,H_Last_10_Avg_2PA_H,H_Last_10_Avg_3P_H,H_Last_10_Avg_3PA_H,H_Last_10_Avg_FT_H,H_Last_10_Avg_FTA_H,H_Last_10_Avg_ORB_H,H_Last_10_Avg_TRB_H,H_Last_10_Avg_AST_H,H_Last_10_Avg_STL_H,H_Last_10_Avg_BLK_H,A_Last_10_Avg_Points_A,A_Last_10_Avg_FG_A,A_Last_10_Avg_FGA_A,A_Last_10_Avg_2P_A,A_Last_10_Avg_2PA_A,A_Last_10_Avg_3P_A,A_Last_10_Avg_3PA_A,A_Last_10_Avg_FT_A,A_Last_10_Avg_FTA_A,A_Last_10_Avg_ORB_A,A_Last_10_Avg_TRB_A,A_Last_10_Avg_AST_A,A_Last_10_Avg_STL_A
10457,2014-01-11,2014,OKC,101.0,MIL,85.0,1679.6986936091398,1327.3254544925476,1681.4806086755048,1325.5435394261826,108.2,41.3,82.5,33.9,63.4,7.4,19.1,18.2,21.4,10.2,46.0,24.4,8.5,6.7,97.5,37.3,84.6,30.3,62.5,7.0,22.1,15.9,20.1,10.5,42.9,20.1,6.8
10454,2014-01-11,2014,CHI,103.0,CHO,97.0,1495.530493164824,1384.4166520400324,1499.2483163937977,1380.6988288110588,84.7,32.3,81.2,27.7,65.6,4.6,15.6,15.5,20.6,11.2,44.3,21.3,6.7,6.4,98.6,37.1,83.6,30.6,67.1,6.5,16.5,17.9,23.6,8.2,41.0,18.5,7.3
10446,2014-01-11,2014,DET,110.0,PHO,108.0,1399.8895467886416,1525.20044568874,1406.1226101800357,1518.967382297346,100.4,39.6,88.1,34.1,70.0,5.5,18.1,15.7,25.8,15.1,45.7,22.1,7.1,5.1,100.0,37.5,85.4,28.6,58.3,8.9,27.1,16.1,21.4,11.1,41.9,18.8,7.9
10449,2014-01-11,2014,DEN,120.0,ORL,94.0,1552.2667450114318,1339.1454844511354,1557.81404377979,1333.5981856827773,100.5,37.2,84.8,29.6,62.5,7.6,22.3,18.5,24.7,12.3,47.5,23.1,6.7,6.7,86.8,32.1,82.2,24.9,60.0,7.2,22.2,15.4,21.4,9.8,43.8,17.5,6.9
10441,2014-01-11,2014,WAS,107.0,HOU,114.0,1474.5014479246524,1576.8861191708422,1467.4704686880502,1583.9170984074444,96.6,36.9,83.3,30.2,63.5,6.7,19.8,16.1,21.1,11.7,42.3,22.4,9.4,4.9,99.8,37.1,82.5,28.7,57.5,8.4,25.0,17.2,26.5,10.5,42.9,18.7,7.0
10453,2014-01-11,2014,POR,112.0,BOS,104.0,1587.2907745170176,1428.9215582838797,1590.7184861178423,1425.493846683055,113.4,42.7,91.5,32.0,63.6,10.7,27.9,17.3,20.6,14.6,50.3,26.3,5.6,5.3,94.8,35.5,82.0,28.2,63.1,7.3,18.9,16.5,22.2,10.1,41.6,19.5,7.2
10458,2014-01-12,2014,SAC,124.0,CLE,80.0,1417.399801296454,1390.0901717143731,1438.118739567649,1369.371233443178,106.0,37.9,82.3,31.8,64.4,6.1,17.9,24.1,31.1,13.1,48.4,19.0,7.2,4.6,94.2,36.6,84.5,30.4,66.0,6.2,18.5,14.8,20.5,11.3,42.4,17.3,6.1
10461,2014-01-12,2014,SAS,104.0,MIN,86.0,1662.6805378092042,1564.5373248414949,1670.4883677817013,1556.7294948689978,108.1,41.3,85.7,32.3,63.3,9.0,22.4,16.5,20.3,11.0,43.1,27.0,6.3,4.9,109.4,39.5,89.9,29.5,64.8,10.0,25.1,20.4,27.0,15.6,48.0,25.2,9.2
10462,2014-01-12,2014,MEM,108.0,ATL,101.0,1525.0887376638407,1518.5084819258304,1531.6651233730327,1511.9320962166385,98.8,38.4,86.3,32.5,71.4,5.9,14.9,16.1,22.1,13.6,43.7,20.5,8.0,4.7,100.1,37.3,84.0,26.8,55.0,10.5,29.0,15.0,18.1,10.3,40.2,22.9,8.1
10475,2014-01-13,2014,UTA,118.0,DEN,103.0,1431.656921049613,1557.81404377979,1449.0732654375145,1540.3976993918884,97.3,37.2,81.7,30.2,64.5,7.0,17.2,15.9,20.2,9.1,42.0,19.2,5.9,5.6,100.3,37.2,83.6,29.5,60.8,7.7,22.8,18.2,24.2,14.2,46.3,21.4,8.4
10474,2014-01-13,2014,DAL,107.0,ORL,88.0,1548.6317703294994,1333.5981856827773,1553.0326225865929,1329.1973334256838,103.3,40.0,83.4,32.1,61.4,7.9,22.0,15.4,20.2,9.2,39.8,23.8,9.9,3.7,87.9,32.8,83.6,26.2,61.9,6.6,21.7,15.7,21.7,10.2,44.7,17.9,6.8
10470,2014-01-13,2014,TOR,116.0,MIL,94.0,1567.0557697870206,1325.5435394261826,1571.264090548999,1321.3352186642041,101.2,35.2,82.2,25.5,56.3,9.7,25.9,21.1,26.2,12.0,44.2,21.2,7.7,4.8,96.0,36.8,84.9,29.4,61.5,7.4,23.4,15.0,19.4,11.0,43.6,20.2,7.1
10477,2014-01-13,2014,CHI,88.0,WAS,102.0,1499.2483163937977,1467.4704686880502,1482.326989966223,1484.391795115625,87.5,33.1,80.3,28.2,65.1,4.9,15.2,16.4,21.7,11.3,44.5,22.2,6.5,6.5,96.2,37.0,82.7,29.4,64.4,7.6,18.3,14.6,20.8,10.8,44.6,20.6,6.7
10465,2014-01-13,2014,NYK,98.0,PHO,96.0,1487.7560061856461,1518.967382297346,1492.1747298666921,1514.5486586163,94.4,35.5,80.9,26.8,57.7,8.7,23.2,14.7,20.3,9.8,37.1,20.7,10.3,4.0,99.6,37.1,87.3,27.7,59.2,9.4,28.1,16.0,21.4,12.1,43.4,19.4,8.3
10464,2014-01-13,2014,NOP,95.0,SAS,101.0,1451.2449020196877,1670.4883677817013,1447.3459860505614,1674.3872837508277,101.3,38.6,85.3,32.3,67.9,6.3,17.4,17.8,22.3,14.1,45.9,21.2,7.2,6.6,105.2,40.8,83.6,33.0,62.9,7.8,20.7,15.8,20.7,10.4,44.2,23.2,8.9
10468,2014-01-13,2014,BOS,92.0,HOU,104.0,1425.493846683055,1583.9170984074444,1417.7673844962994,1591.6435605942,98.4,37.1,81.8,30.3,60.3,6.8,21.5,17.4,22.2,11.1,42.9,22.0,5.4,4.3,100.0,36.9,80.8,29.0,57.0,7.9,23.8,18.3,27.7,10.2,41.8,18.5,6.4
10479,2014-01-14,2014,CHO,108.0,NYK,98.0,1380.6988288110588,1492.1747298666921,1393.4784671454204,1479.3950915323305,93.9,36.5,84.9,31.1,68.6,5.4,16.3,15.5,21.5,9.6,45.1,22.7,5.6,5.9,100.2,38.4,83.4,29.0,60.0,9.4,23.4,14.0,17.6,10.0,40.4,22.4,8.2
10483,2014-01-14,2014,IND,116.0,SAC,92.0,1655.490154344559,1438.118739567649,1660.6081598982328,1433.0007340139753,97.9,36.9,77.7,30.2,58.9,6.7,18.8,17.4,23.5,9.1,47.1,22.8,6.8,5.7,102.3,38.4,84.6,31.9,66.0,6.5,18.6,19.0,25.5,10.8,42.1,21.5,8.4
10484,2014-01-14,2014,LAL,118.0,CLE,120.0,1404.7099139129807,1369.371233443178,1398.2875249855088,1375.79362237065,101.7,37.2,82.5,28.7,56.3,8.5,26.2,18.8,24.0,9.8,42.6,22.8,6.3,6.4,92.6,35.8,84.2,29.3,64.9,6.5,19.3,14.5,20.8,10.9,41.9,17.7,5.8
10485,2014-01-14,2014,MEM,90.0,OKC,87.0,1531.6651233730327,1681.4806086755048,1539.4684391767237,1673.6772928718137,101.4,39.6,86.1,33.3,70.7,6.3,15.4,15.9,21.9,12.7,43.7,21.8,8.5,4.7,106.0,38.6,83.1,30.8,59.4,7.8,23.7,21.0,26.5,9.8,46.3,21.2,7.9
10504,2014-01-15,2014,POR,108.0,CLE,96.0,1590.7184861178423,1375.79362237065,1593.959876431868,1372.5522320566242,113.5,42.3,91.0,31.4,63.3,10.9,27.7,18.0,21.5,15.0,50.5,27.0,5.2,4.9,96.0,36.7,84.4,29.3,65.2,7.4,19.2,15.2,21.3,11.2,42.4,19.1,6.0
10509,2014-01-15,2014,PHI,95.0,CHO,92.0,1337.1369525080163,1393.4784671454204,1342.778241747421,1387.8371779060158,103.8,41.1,88.7,33.6,66.5,7.5,22.2,14.1,21.4,12.0,44.5,26.0,8.0,3.4,100.1,37.8,83.7,31.2,67.8,6.6,15.9,17.9,23.1,7.8,39.4,19.2,7.3
10506,2014-01-15,2014,MIN,108.0,SAC,111.0,1556.7294948689978,1433.0007340139753,1547.397200793284,1442.3330280896892,109.3,39.4,87.0,32.9,67.4,6.5,19.6,24.0,30.1,13.0,46.1,22.5,8.0,3.0,101.3,38.6,85.0,32.2,66.8,6.4,18.2,17.7,24.2,11.2,41.5,20.2,8.4
10505,2014-01-15,2014,LAC,129.0,DAL,127.0,1630.6040728124324,1553.0326225865929,1633.3406092252153,1550.29608617381,108.8,38.6,83.8,29.4,57.2,9.2,26.6,22.4,29.5,10.9,46.0,24.7,10.6,5.9,100.6,39.6,85.3,31.5,62.7,8.1,22.6,13.3,16.3,9.4,38.0,24.9,10.4
10499,2014-01-15,2014,WAS,114.0,MIA,97.0,1484.391795115625,1648.1649706799972,1505.7348996117346,1626.8218661838876,95.7,36.3,84.1,29.7,64.5,6.6,19.6,16.5,22.0,12.4,42.8,22.3,9.0,5.0,100.3,38.5,77.0,30.8,54.7,7.7,22.3,15.6,21.6,6.3,36.7,23.0,9.1
10502,2014-01-15,2014,NOP,100.0,HOU,103.0,1447.3459860505614,1591.6435605942,1443.403483995746,1595.5860626490153,100.4,38.8,85.2,32.4,68.4,6.4,16.8,16.4,20.7,13.1,45.2,21.1,6.8,6.4,100.1,36.6,80.4,28.8,57.5,7.8,22.9,19.1,29.1,10.1,42.4,19.1,6.5
10501,2014-01-15,2014,GSW,116.0,DEN,123.0,1627.5099960844016,1540.3976993918884,1614.6568113031385,1553.2508841731515,104.7,40.0,88.3,31.2,63.5,8.8,24.8,15.9,21.5,13.8,49.4,24.1,8.5,3.8,99.4,36.5,83.3,29.1,60.2,7.4,23.1,19.0,25.8,14.0,45.5,20.1,8.0
10495,2014-01-15,2014,ORL,125.0,CHI,128.0,1329.1973334256838,1482.326989966223,1325.3998125262244,1486.1245108656824,96.9,37.1,83.0,29.9,62.2,7.2,20.8,15.5,20.1,9.2,41.9,20.8,7.7,4.3,90.4,32.5,75.0,26.9,57.1,5.6,17.9,19.8,26.6,11.2,41.6,20.4,7.9
10494,2014-01-15,2014,PHO,121.0,LAL,114.0,1514.5486586163,1398.2875249855088,1518.490680317202,1394.3455032846066,109.5,39.6,85.0,28.5,58.2,11.1,26.8,19.2,25.5,12.9,45.8,19.1,9.0,5.4,94.0,33.7,81.5,27.2,59.3,6.5,22.2,20.1,26.6,10.3,42.7,17.7,6.1
10491,2014-01-15,2014,SAS,109.0,UTA,105.0,1674.3872837508277,1449.0732654375145,1676.0508097553463,1447.4097394329958,108.5,41.4,84.0,32.8,62.9,8.6,21.1,17.1,21.1,10.7,44.3,27.7,6.3,5.8,95.9,36.9,84.6,29.2,64.4,7.7,20.2,14.4,17.8,12.0,41.9,22.8,7.5
10487,2014-01-15,2014,MIL,77.0,MEM,82.0,1321.3352186642041,1539.4684391767237,1317.768232339883,1543.0354255010448,90.3,34.0,82.1,27.8,62.7,6.2,19.4,16.1,21.9,12.7,42.7,20.3,6.9,6.3,98.9,38.7,85.7,34.0,72.3,4.7,13.4,16.8,22.4,15.1,47.9,22.2,6.8
10498,2014-01-15,2014,BOS,88.0,TOR,83.0,1417.7673844962994,1571.264090548999,1427.7034117180224,1561.3280633272761,96.8,37.1,84.2,31.1,63.4,6.0,20.8,16.6,20.9,11.5,43.9,21.7,5.5,4.6,97.4,36.4,80.7,29.2,59.9,7.2,20.8,17.4,23.1,9.4,40.6,21.3,6.7
10510,2014-01-16,2014,ATL,110.0,BRK,127.0,1511.9320962166385,1463.1991623920655,1491.7145771181663,1483.4166814905377,105.5,39.3,85.8,28.8,58.5,10.5,27.3,16.4,20.5,10.3,44.2,29.0,9.3,4.6,96.1,35.6,78.3,27.5,57.0,8.1,21.3,16.8,22.4,9.1,37.2,21.3,8.0
10512,2014-01-16,2014,IND,117.0,NYK,89.0,1660.6081598982328,1479.3950915323305,1667.5650519306178,1472.4381994999455,100.5,38.0,79.2,31.2,60.3,6.8,18.9,17.7,23.5,9.3,47.4,23.0,6.8,6.0,98.7,37.9,83.8,29.5,61.4,8.4,22.4,14.5,18.3,9.7,40.6,22.1,7.5
10513,2014-01-16,2014,HOU,92.0,OKC,104.0,1595.5860626490153,1673.6772928718137,1584.92056442728,1684.342791093549,103.2,36.3,78.8,28.8,52.3,7.5,26.5,23.1,32.8,12.6,46.6,18.2,7.5,5.2,103.8,38.0,83.5,30.4,59.8,7.6,23.7,20.2,25.5,10.3,46.7,20.4,7.5
10539,2014-01-17,2014,ORL,101.0,CHO,111.0,1325.3998125262244,1387.8371779060158,1315.3293210109116,1397.9076694213286,98.9,38.1,85.2,30.7,63.7,7.4,21.5,15.3,19.6,9.3,42.6,21.0,7.6,4.2,99.9,37.4,84.2,30.7,67.5,6.7,16.7,18.4,24.0,7.8,39.8,19.8,7.8
10538,2014-01-17,2014,MEM,91.0,SAC,90.0,1543.0354255010448,1442.3330280896892,1545.0815902342997,1440.2868633564342,101.0,39.2,85.5,33.5,70.4,5.7,15.1,16.9,22.9,12.7,42.8,21.4,8.9,4.6,103.8,39.6,84.8,33.5,67.8,6.1,17.0,18.5,24.6,11.4,41.8,19.7,8.4
10537,2014-01-17,2014,TOR,94.0,MIN,89.0,1561.3280633272761,1547.397200793284,1566.6574547883451,1542.067809332215,102.8,35.8,82.3,26.0,56.7,9.8,25.6,21.4,27.0,12.7,45.4,22.0,8.2,5.0,106.8,38.8,91.3,29.4,67.1,9.4,24.2,19.8,25.8,15.8,47.6,24.5,10.3
10535,2014-01-17,2014,DET,89.0,UTA,110.0,1406.1226101800357,1447.4097394329958,1388.411086878679,1465.1212627343525,101.2,39.6,87.5,33.9,68.5,5.7,19.0,16.3,26.0,14.9,46.1,22.8,6.8,5.5,96.6,37.4,84.2,29.7,64.3,7.7,19.9,14.1,17.8,11.3,42.3,23.4,6.4
10534,2014-01-17,2014,OKC,127.0,GSW,121.0,1684.342791093549,1614.6568113031385,1688.8894951349894,1610.1101072616982,107.0,39.9,82.4,32.4,62.7,7.5,19.7,19.7,23.2,11.5,47.5,24.2,8.3,6.4,103.9,39.7,85.1,30.3,58.0,9.4,27.1,15.1,20.9,10.5,48.1,23.0,6.8
10525,2014-01-17,2014,DEN,109.0,CLE,117.0,1553.2508841731515,1372.5522320566242,1536.0982689952104,1389.7048472345652,103.2,38.0,85.0,29.9,62.0,8.1,23.0,19.1,24.9,12.3,47.9,23.9,6.5,6.3,96.7,36.8,83.9,29.3,64.4,7.5,19.5,15.6,21.4,10.6,41.9,18.9,6.5
10520,2014-01-17,2014,SAS,100.0,POR,109.0,1676.0508097553463,1593.959876431868,1661.3678029641555,1608.6428832230588,107.7,40.9,83.3,32.6,62.8,8.3,20.5,17.6,21.6,10.3,43.5,27.4,6.1,5.7,112.8,40.5,90.5,29.6,61.6,10.9,28.9,20.9,24.9,13.3,46.1,25.7,5.4
10522,2014-01-17,2014,WAS,96.0,CHI,93.0,1505.7348996117346,1486.1245108656824,1509.8650156524166,1481.9943948250004,96.3,36.6,83.8,30.2,64.4,6.4,19.4,16.7,21.6,12.5,43.1,22.9,8.5,5.2,94.9,34.2,78.4,27.5,58.5,6.7,19.9,19.8,26.1,11.6,42.6,22.4,8.4
10521,2014-01-17,2014,BOS,104.0,LAL,107.0,1427.7034117180224,1394.3455032846066,1420.3146184184698,1401.7342965841592,95.0,35.7,84.3,29.9,63.8,5.8,20.5,17.8,22.7,12.4,46.0,21.4,5.7,4.3,95.7,34.4,81.9,28.0,60.2,6.4,21.7,20.5,25.9,9.6,42.9,17.7,5.9
10519,2014-01-17,2014,NYK,95.0,LAC,109.0,1472.4381994999455,1633.3406092252153,1463.989044397039,1641.789764328122,92.1,34.6,80.7,26.9,58.9,7.7,21.8,15.2,21.1,10.0,37.9,19.3,9.8,4.0,100.5,36.6,81.6,29.8,59.6,6.8,22.0,20.5,28.4,8.9,41.3,21.6,7.7
10516,2014-01-17,2014,PHO,107.0,DAL,110.0,1518.490680317202,1550.29608617381,1512.4573517917825,1556.3294146992296,111.2,40.8,87.2,30.5,61.2,10.3,26.0,19.3,25.5,13.3,47.6,19.7,9.4,5.7,102.5,40.1,86.3,31.6,62.8,8.5,23.5,13.8,17.3,10.4,39.1,26.0,10.4
10523,2014-01-17,2014,PHI,86.0,MIA,101.0,1342.778241747421,1626.8218661838876,1337.8458012503143,1631.7543066809942,101.8,40.5,88.5,33.1,66.8,7.4,21.7,13.4,20.5,11.7,44.5,24.9,7.8,3.3,99.7,37.9,77.6,29.9,54.6,8.0,23.0,15.9,21.4,6.5,35.8,22.9,8.6
10555,2014-01-18,2014,DAL,111.0,POR,127.0,1556.3294146992296,1608.6428832230588,1542.187976813068,1622.7843211092204,103.4,39.5,82.1,31.0,59.8,8.5,22.3,15.9,20.6,8.8,40.1,23.0,9.6,3.9,113.1,40.7,90.5,29.7,61.9,11.0,28.6,20.7,24.5,12.6,46.9,25.7,5.3
10554,2014-01-18,2014,IND,106.0,LAC,92.0,1667.5650519306178,1641.789764328122,1676.8120930240252,1632.5427232347145,102.3,38.7,80.2,31.7,61.1,7.0,19.1,17.9,23.3,9.4,47.3,23.7,6.5,5.6,101.3,36.1,81.4,29.6,58.4,6.5,23.0,22.6,30.8,8.7,41.7,21.1,8.0
10553,2014-01-18,2014,CHI,103.0,PHI,78.0,1481.9943948250004,1337.8458012503143,1489.7885125748621,1330.0516835004526,88.9,33.4,79.9,27.9,64.1,5.5,15.8,16.6,22.2,11.4,44.5,22.6,6.6,6.0,103.2,38.6,88.7,31.1,66.3,7.5,22.4,18.5,24.2,11.5,44.1,21.5,10.2
10551,2014-01-18,2014,MIN,98.0,UTA,72.0,1542.067809332215,1465.1212627343525,1553.2683740983002,1453.9206979682672,109.1,39.3,87.0,32.5,67.4,6.8,19.6,23.7,30.2,12.4,45.0,22.9,8.6,3.1,95.4,36.9,83.2,29.6,63.4,7.3,19.8,14.3,18.2,11.1,42.7,22.6,6.4
10545,2014-01-18,2014,NOP,87.0,GSW,97.0,1443.403483995746,1610.1101072616982,1436.7562857970622,1616.757305460382,100.3,38.2,84.2,31.9,67.3,6.3,16.9,17.6,22.3,12.9,44.9,20.8,7.0,6.4,104.9,39.9,84.3,30.0,58.2,9.9,26.1,15.2,22.1,10.7,46.1,23.2,7.5
10543,2014-01-18,2014,WAS,98.0,DET,104.0,1509.8650156524166,1388.411086878679,1497.0249304760316,1401.251172055064,96.1,37.3,84.4,31.2,65.2,6.1,19.2,15.4,20.0,12.6,42.5,23.5,8.9,5.6,98.5,37.7,88.6,30.3,67.1,7.4,21.5,15.7,23.4,16.1,48.4,19.4,8.8
10541,2014-01-18,2014,HOU,114.0,MIL,104.0,1584.92056442728,1317.768232339883,1587.0785026125734,1315.6102941545896,103.6,36.5,78.2,28.7,51.4,7.8,26.8,22.8,33.0,11.5,45.4,18.9,7.1,5.6,94.5,36.1,84.0,28.4,60.7,7.7,23.3,14.6,19.0,11.3,42.8,20.1,7.3
10550,2014-01-18,2014,CHO,96.0,MIA,104.0,1397.9076694213286,1631.7543066809942,1393.638310168278,1636.0236659340449,95.5,36.8,84.5,31.1,68.3,5.7,16.2,16.2,21.7,8.5,43.4,22.8,5.5,5.7,98.8,37.7,78.4,30.0,55.9,7.7,22.5,15.7,21.3,7.2,36.2,23.3,9.1
10556,2014-01-19,2014,OKC,108.0,SAC,93.0,1688.8894951349894,1440.2868633564342,1691.99896823103,1437.1773902603936,107.9,39.9,82.8,32.0,62.2,7.9,20.6,20.2,24.5,11.7,47.0,23.8,9.0,6.0,101.6,39.0,83.5,32.7,66.9,6.3,16.6,17.3,23.1,11.1,41.2,18.8,7.7
10561,2014-01-19,2014,SAS,110.0,MIL,82.0,1661.3678029641555,1315.6102941545896,1664.1090121353661,1312.869084983379,107.7,41.2,83.5,33.0,62.9,8.2,20.6,17.1,21.0,10.3,43.9,27.0,6.1,5.6,97.1,37.1,84.5,28.5,60.0,8.6,24.5,14.3,19.1,11.2,42.9,21.0,7.2
10563,2014-01-19,2014,ORL,93.0,BOS,91.0,1315.3293210109116,1420.3146184184698,1321.1486110191836,1414.4953284101978,99.9,38.5,85.6,31.0,63.5,7.5,22.1,15.4,20.2,9.5,43.6,21.5,7.3,4.3,95.6,36.4,83.5,29.6,65.2,6.8,18.3,16.0,21.8,11.0,42.3,19.8,7.2
10564,2014-01-19,2014,PHO,117.0,DEN,103.0,1512.4573517917825,1536.0982689952104,1523.865120791455,1524.690499995538,111.3,41.3,88.3,31.2,62.4,10.1,25.9,18.6,24.4,13.2,47.0,20.0,9.7,5.4,100.6,36.7,83.1,28.8,59.4,7.9,23.7,19.3,25.9,13.2,44.5,20.0,8.2
10565,2014-01-19,2014,TOR,106.0,LAL,112.0,1566.6574547883451,1401.7342965841592,1552.519175262353,1415.8725761101514,103.9,36.4,82.8,26.3,57.8,10.1,25.0,21.0,25.8,12.9,45.4,23.0,8.0,4.7,97.6,35.1,81.6,28.2,59.9,6.9,21.7,20.5,26.4,9.6,43.5,18.5,5.8
10584,2014-01-20,2014,CLE,97.0,DAL,102.0,1389.7048472345652,1542.187976813068,1384.9113694029306,1546.9814546447026,102.4,38.5,89.7,30.3,68.7,8.2,21.0,17.2,22.8,13.4,49.2,21.5,6.2,5.2,103.8,40.8,85.1,31.9,61.9,8.9,23.2,13.3,17.2,10.2,39.6,26.0,9.8
10581,2014-01-20,2014,DET,103.0,LAC,112.0,1401.251172055064,1632.5427232347145,1396.6173702275937,1637.1765250621847,98.6,38.7,86.0,33.6,68.2,5.1,17.8,16.1,25.2,14.1,43.6,21.7,6.1,5.1,102.3,36.6,81.0,30.3,59.5,6.3,21.5,22.8,30.6,8.6,41.1,20.4,7.4
10580,2014-01-20,2014,NYK,80.0,BRK,103.0,1463.989044397039,1483.4166814905377,1443.6758038010366,1503.72992208654,94.3,35.0,81.7,27.2,59.2,7.8,22.5,16.5,22.4,11.6,40.8,20.0,9.0,3.8,98.6,37.0,79.7,27.7,57.1,9.3,22.6,15.3,20.9,9.2,37.3,22.6,8.0
10579,2014-01-20,2014,GSW,94.0,IND,102.0,1616.757305460382,1676.8120930240252,1607.8712088878544,1685.6981895965528,106.2,40.3,89.6,31.3,63.7,9.0,25.9,16.6,21.8,14.2,49.4,24.5,8.8,3.7,95.5,35.5,81.1,28.3,60.0,7.2,21.1,17.3,20.5,9.5,40.9,19.0,8.2
10578,2014-01-20,2014,WAS,107.0,PHI,99.0,1497.0249304760316,1330.0516835004526,1500.3008671390016,1326.7757468374825,95.4,37.7,83.7,31.6,65.1,6.1,18.6,13.9,18.8,11.9,41.4,23.5,8.4,4.7,101.1,38.1,91.0,31.3,68.7,6.8,22.3,18.1,24.0,12.6,44.6,21.0,10.4
10576,2014-01-20,2014,CHI,102.0,LAL,100.0,1489.7885125748621,1415.8725761101514,1492.5731506127609,1413.0879380722527,91.5,34.3,79.5,28.8,63.5,5.5,16.0,17.4,23.0,11.5,45.6,23.4,7.1,6.1,98.8,34.9,81.4,27.3,59.6,7.6,21.8,21.4,27.1,9.0,42.3,18.7,5.8
10574,2014-01-20,2014,HOU,126.0,POR,113.0,1587.0785026125734,1622.7843211092204,1598.486569533708,1611.3762541880858,104.5,36.9,78.4,29.0,51.7,7.9,26.7,22.8,32.8,11.4,44.8,19.4,6.8,5.1,114.4,41.5,90.8,30.5,61.9,11.0,28.9,20.4,23.9,12.5,47.2,25.5,5.3
10568,2014-01-20,2014,ATL,121.0,MIA,114.0,1491.7145771181663,1636.0236659340449,1503.2551646113711,1624.48307844084,105.7,38.6,84.8,28.1,57.3,10.5,27.5,18.0,21.6,9.6,42.0,28.5,9.7,5.0,100.8,38.3,78.6,30.3,56.1,8.0,22.5,16.2,22.2,7.4,37.2,22.9,8.3
10567,2014-01-20,2014,CHO,100.0,TOR,95.0,1393.638310168278,1552.519175262353,1403.7407532979346,1542.4167321326963,94.6,36.2,82.9,30.2,67.1,6.0,15.8,16.2,21.5,7.7,42.0,23.0,5.2,5.6,95.1,35.4,80.3,27.5,59.7,7.9,20.6,16.4,23.1,10.1,41.2,21.6,6.1
10577,2014-01-20,2014,MEM,92.0,NOP,95.0,1545.0815902342997,1436.7562857970622,1536.0821246865382,1445.7557513448237,100.1,39.4,85.2,33.7,69.9,5.7,15.3,15.6,21.3,12.2,43.2,21.5,8.6,5.6,99.0,38.3,83.7,32.5,68.0,5.8,15.7,16.6,22.2,12.8,43.8,22.4,7.4
10590,2014-01-21,2014,OKC,105.0,POR,97.0,1691.99896823103,1611.3762541880858,1697.0664745029096,1606.3087479162061,106.5,39.1,81.5,31.1,61.3,8.0,20.2,20.3,25.2,11.4,45.6,22.7,8.9,5.6,115.2,41.9,92.0,30.7,62.5,11.2,29.5,20.2,24.1,12.8,46.5,25.3,5.9
10591,2014-01-21,2014,BRK,101.0,ORL,90.0,1503.72992208654,1321.1486110191836,1507.3862545618388,1317.4922785438848,99.3,34.5,76.6,25.6,53.1,8.9,23.5,21.4,27.2,8.9,40.5,21.0,7.4,3.5,87.9,33.0,81.9,26.5,60.7,6.5,21.2,15.4,20.5,9.5,44.1,18.3,6.3
10592,2014-01-21,2014,MIA,93.0,BOS,86.0,1624.48307844084,1414.4953284101978,1626.8909229993444,1412.0874838516934,109.0,41.1,78.6,33.5,57.5,7.6,21.1,19.2,25.0,8.5,38.1,22.4,9.8,4.4,96.2,36.2,84.1,29.5,66.4,6.7,17.7,17.1,22.7,11.5,42.8,19.7,7.2
10594,2014-01-21,2014,UTA,97.0,MIN,112.0,1453.9206979682672,1553.2683740983002,1442.535157612256,1564.6539144543115,98.2,37.3,81.7,30.5,64.4,6.8,17.3,16.8,21.5,9.0,42.3,19.4,6.3,5.6,105.4,38.7,90.6,29.9,67.5,8.8,23.1,19.2,25.2,15.5,47.4,23.9,9.5
10595,2014-01-21,2014,NOP,97.0,SAC,114.0,1445.7557513448237,1437.1773902603936,1427.767510204682,1455.1656314005354,99.3,37.6,83.1,31.8,67.3,5.8,15.8,18.3,23.6,12.6,43.8,20.5,6.9,6.7,100.2,38.5,82.5,32.3,66.1,6.2,16.4,17.0,23.0,10.8,41.3,19.3,7.3
10611,2014-01-22,2014,SAS,105.0,OKC,111.0,1664.1090121353661,1697.0664745029096,1655.7961424707203,1705.3793441675555,107.5,41.4,82.0,33.0,61.9,8.4,20.1,16.3,20.4,9.4,44.4,27.1,6.0,5.7,104.1,38.0,83.1,30.2,58.7,7.8,24.4,20.3,25.2,10.3,46.0,19.5,7.8
10615,2014-01-22,2014,CHO,95.0,LAC,91.0,1403.7407532979346,1637.1765250621847,1414.945727118771,1625.9715512413484,93.1,35.1,80.0,28.8,63.8,6.3,16.2,16.6,21.9,7.2,41.4,23.6,5.2,5.7,104.1,37.1,80.0,30.4,59.1,6.7,20.9,23.2,31.4,9.2,40.6,21.1,7.1
10613,2014-01-22,2014,WAS,111.0,BOS,113.0,1500.3008671390016,1412.0874838516934,1492.898121848327,1419.490229142368,98.7,38.2,83.2,32.1,65.2,6.1,18.0,16.2,21.4,11.3,42.1,24.2,7.9,5.2,93.4,35.6,85.3,29.8,67.4,5.8,17.9,16.4,21.8,12.5,42.8,19.2,7.1
